,STATION,NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN,namecheck
3158,GR000016716,"HELLINIKON, GR",25-08-63,0.0,,81.0,92.0,72.0,True
3159,GR000016716,"HELLINIKON, GR",26-08-63,0.0,,85.0,92.0,73.0,True
3160,GR000016716,"HELLINIKON, GR",27-08-63,0.0,,84.0,92.0,77.0,True
3161,GR000016716,"HELLINIKON, GR",28-08-63,0.0,,83.0,91.0,75.0,True
3162,GR000016716,"HELLINIKON, GR",29-08-63,0.0,,79.0,88.0,73.0,True
3163,GR000016716,"HELLINIKON, GR",30-08-63,0.0,,79.0,84.0,72.0,True
3164,GR000016716,"HELLINIKON, GR",31-08-63,0.0,,80.0,86.0,75.0,True
3165,GR000016716,"HELLINIKON, GR",01-09-63,0.0,,79.0,87.0,71.0,True
3166,GR000016716,"HELLINIKON, GR",02-09-63,0.0,,79.0,87.0,72.0,True
3167,GR000016716,"HELLINIKON, GR",03-09-63,0.0,,81.0,88.0,73.0,True
3168,GR000016716,"HELLINIKON, GR",04-09-63,0.0,,83.0,91.0,73.0,True
3169,GR000016716,"HELLINIKON, GR",05-09-63,0.0,,82.0,91.0,73.0,True
3170,GR000016716,"HELLINIKON, GR",06-09-63,0.0,,82.0,92.0,74.0,True
3171,GR000016716,"HELLINIKON, GR",07-09-63,0.0,,83.0,95.0,76.0,True
3172,GR000016716,"HELLINIKON, GR",08-09-63,0.0,,80.0,87.0,73.0,True
3173,GR000016716,"HELLINIKON, GR",09-09-63,0.0,,81.0,86.0,75.0,True
3174,GR000016716,"HELLINIKON, GR",10-09-63,0.0,,79.0,87.0,74.0,True
3175,GR000016716,"HELLINIKON, GR",11-09-63,0.0,,80.0,88.0,72.0,True
3176,GR000016716,"HELLINIKON, GR",12-09-63,0.0,,80.0,88.0,72.0,True
3177,GR000016716,"HELLINIKON, GR",13-09-63,0.0,,80.0,88.0,72.0,True
3178,GR000016716,"HELLINIKON, GR",14-09-63,0.0,,81.0,87.0,72.0,True
3179,GR000016716,"HELLINIKON, GR",15-09-63,0.0,,78.0,83.0,74.0,True
3180,GR000016716,"HELLINIKON, GR",16-09-63,0.0,,75.0,82.0,68.0,True
3181,GR000016716,"HELLINIKON, GR",17-09-63,0.0,,76.0,84.0,68.0,True
3182,GR000016716,"HELLINIKON, GR",18-09-63,0.0,,77.0,86.0,68.0,True
3183,GR000016716,"HELLINIKON, GR",19-09-63,0.0,,78.0,87.0,69.0,True
3184,GR000016716,"HELLINIKON, GR",20-09-63,0.0,,79.0,88.0,67.0,True
3185,GR000016716,"HELLINIKON, GR",21-09-63,0.0,,78.0,85.0,71.0,True
3186,GR000016716,"HELLINIKON, GR",22-09-63,0.0,,74.0,79.0,67.0,True
3187,GR000016716,"HELLINIKON, GR",23-09-63,0.0,,71.0,76.0,67.0,True
3188,GR000016716,"HELLINIKON, GR",24-09-63,0.0,,70.0,76.0,65.0,True
3189,GR000016716,"HELLINIKON, GR",25-09-63,0.0,,71.0,80.0,62.0,True
3190,GR000016716,"HELLINIKON, GR",26-09-63,0.0,,73.0,78.0,66.0,True
3191,GR000016716,"HELLINIKON, GR",27-09-63,0.0,,76.0,81.0,69.0,True
3192,GR000016716,"HELLINIKON, GR",28-09-63,0.0,,76.0,81.0,68.0,True
3193,GR000016716,"HELLINIKON, GR",29-09-63,0.0,,76.0,83.0,68.0,True
3194,GR000016716,"HELLINIKON, GR",30-09-63,0.0,,74.0,83.0,68.0,True
3195,GR000016716,"HELLINIKON, GR",01-10-63,0.07,,74.0,79.0,71.0,True
3196,GR000016716,"HELLINIKON, GR",02-10-63,0.0,,74.0,79.0,71.0,True
3197,GR000016716,"HELLINIKON, GR",03-10-63,0.06,,74.0,81.0,68.0,True
3198,GR000016716,"HELLINIKON, GR",04-10-63,0.0,,74.0,78.0,67.0,True
3199,GR000016716,"HELLINIKON, GR",05-10-63,0.0,,77.0,85.0,71.0,True
3200,GR000016716,"HELLINIKON, GR",06-10-63,0.0,,75.0,82.0,67.0,True
3201,GR000016716,"HELLINIKON, GR",07-10-63,0.0,,74.0,81.0,66.0,True
3202,GR000016716,"HELLINIKON, GR",08-10-63,0.56,,71.0,78.0,58.0,True
3203,GR000016716,"HELLINIKON, GR",09-10-63,0.39,,73.0,79.0,68.0,True
3204,GR000016716,"HELLINIKON, GR",10-10-63,0.78,,67.0,73.0,65.0,True
3205,GR000016716,"HELLINIKON, GR",11-10-63,0.0,,71.0,80.0,64.0,True
3206,GR000016716,"HELLINIKON, GR",12-10-63,0.2,,68.0,74.0,65.0,True
3207,GR000016716,"HELLINIKON, GR",13-10-63,0.0,,68.0,77.0,62.0,True
3208,GR000016716,"HELLINIKON, GR",14-10-63,0.0,,68.0,77.0,58.0,True
3209,GR000016716,"HELLINIKON, GR",15-10-63,0.0,,70.0,78.0,63.0,True
3210,GR000016716,"HELLINIKON, GR",16-10-63,0.0,,69.0,74.0,63.0,True
3211,GR000016716,"HELLINIKON, GR",17-10-63,,,68.0,72.0,65.0,True
3212,GR000016716,"HELLINIKON, GR",18-10-63,0.16,,67.0,73.0,63.0,True
3213,GR000016716,"HELLINIKON, GR",19-10-63,0.09,,66.0,71.0,62.0,True
3214,GR000016716,"HELLINIKON, GR",20-10-63,0.0,,63.0,67.0,60.0,True
3215,GR000016716,"HELLINIKON, GR",21-10-63,0.0,,64.0,71.0,56.0,True
3216,GR000016716,"HELLINIKON, GR",22-10-63,0.0,,61.0,66.0,57.0,True
3217,GR000016716,"HELLINIKON, GR",23-10-63,0.0,,61.0,68.0,54.0,True
3218,GR000016716,"HELLINIKON, GR",24-10-63,0.0,,62.0,71.0,52.0,True
3219,GR000016716,"HELLINIKON, GR",25-10-63,0.31,,58.0,64.0,54.0,True
3220,GR000016716,"HELLINIKON, GR",26-10-63,0.0,,58.0,64.0,53.0,True
3221,GR000016716,"HELLINIKON, GR",27-10-63,0.56,,60.0,62.0,57.0,True
3222,GR000016716,"HELLINIKON, GR",28-10-63,0.0,,61.0,68.0,55.0,True
3223,GR000016716,"HELLINIKON, GR",29-10-63,0.37,,62.0,73.0,56.0,True
3224,GR000016716,"HELLINIKON, GR",30-10-63,0.39,,63.0,72.0,56.0,True
3225,GR000016716,"HELLINIKON, GR",31-10-63,0.0,,60.0,65.0,54.0,True
3226,GR000016716,"HELLINIKON, GR",01-11-63,0.0,,59.0,65.0,55.0,True
3227,GR000016716,"HELLINIKON, GR",02-11-63,0.0,,59.0,65.0,53.0,True
3228,GR000016716,"HELLINIKON, GR",03-11-63,0.0,,60.0,69.0,51.0,True
3229,GR000016716,"HELLINIKON, GR",04-11-63,0.0,,65.0,72.0,56.0,True
3230,GR000016716,"HELLINIKON, GR",05-11-63,0.0,,67.0,73.0,60.0,True
3231,GR000016716,"HELLINIKON, GR",06-11-63,0.0,,68.0,73.0,62.0,True
3232,GR000016716,"HELLINIKON, GR",07-11-63,0.0,,67.0,72.0,62.0,True
3233,GR000016716,"HELLINIKON, GR",08-11-63,0.0,,67.0,74.0,60.0,True
3234,GR000016716,"HELLINIKON, GR",09-11-63,0.0,,66.0,75.0,58.0,True
3235,GR000016716,"HELLINIKON, GR",10-11-63,0.0,,65.0,73.0,59.0,True
3236,GR000016716,"HELLINIKON, GR",11-11-63,0.0,,65.0,74.0,57.0,True
3237,GR000016716,"HELLINIKON, GR",12-11-63,0.0,,66.0,74.0,59.0,True
3238,GR000016716,"HELLINIKON, GR",13-11-63,0.0,,68.0,74.0,61.0,True
3239,GR000016716,"HELLINIKON, GR",14-11-63,0.0,,67.0,76.0,57.0,True
3240,GR000016716,"HELLINIKON, GR",15-11-63,0.0,,69.0,78.0,63.0,True
3241,GR000016716,"HELLINIKON, GR",16-11-63,0.0,,68.0,78.0,60.0,True
3242,GR000016716,"HELLINIKON, GR",17-11-63,0.0,,67.0,74.0,59.0,True
3243,GR000016716,"HELLINIKON, GR",18-11-63,0.0,,68.0,76.0,60.0,True
3244,GR000016716,"HELLINIKON, GR",19-11-63,0.19,,64.0,68.0,62.0,True
3245,GR000016716,"HELLINIKON, GR",20-11-63,0.0,,64.0,72.0,54.0,True
3246,GR000016716,"HELLINIKON, GR",21-11-63,0.0,,66.0,72.0,60.0,True
3247,GR000016716,"HELLINIKON, GR",22-11-63,,,52.0,66.0,49.0,True
3248,GR000016716,"HELLINIKON, GR",23-11-63,0.0,,51.0,58.0,45.0,True
3249,GR000016716,"HELLINIKON, GR",24-11-63,0.0,,57.0,65.0,48.0,True
3250,GR000016716,"HELLINIKON, GR",25-11-63,0.0,,58.0,71.0,46.0,True
3251,GR000016716,"HELLINIKON, GR",26-11-63,0.0,,61.0,72.0,52.0,True
3252,GR000016716,"HELLINIKON, GR",27-11-63,0.0,,63.0,69.0,53.0,True
3253,GR000016716,"HELLINIKON, GR",28-11-63,0.78,,64.0,69.0,57.0,True
3254,GR000016716,"HELLINIKON, GR",29-11-63,1.28,,60.0,67.0,56.0,True
3255,GR000016716,"HELLINIKON, GR",30-11-63,0.03,,55.0,58.0,53.0,True
3256,GR000016716,"HELLINIKON, GR",01-12-63,0.0,,54.0,57.0,50.0,True
3257,GR000016716,"HELLINIKON, GR",02-12-63,0.04,,51.0,57.0,49.0,True
3258,GR000016716,"HELLINIKON, GR",03-12-63,0.0,,49.0,52.0,46.0,True
3259,GR000016716,"HELLINIKON, GR",04-12-63,0.0,,51.0,58.0,43.0,True
3260,GR000016716,"HELLINIKON, GR",05-12-63,0.0,,62.0,66.0,52.0,True
3261,GR000016716,"HELLINIKON, GR",06-12-63,0.11,,64.0,71.0,58.0,True
3262,GR000016716,"HELLINIKON, GR",07-12-63,0.01,,57.0,64.0,54.0,True
3263,GR000016716,"HELLINIKON, GR",08-12-63,0.34,,53.0,58.0,50.0,True
3264,GR000016716,"HELLINIKON, GR",09-12-63,0.0,,46.0,50.0,44.0,True
3265,GR000016716,"HELLINIKON, GR",10-12-63,0.0,,47.0,51.0,41.0,True
3266,GR000016716,"HELLINIKON, GR",11-12-63,0.03,,51.0,55.0,44.0,True
3267,GR000016716,"HELLINIKON, GR",12-12-63,0.72,,60.0,66.0,53.0,True
3268,GR000016716,"HELLINIKON, GR",13-12-63,0.04,,65.0,69.0,61.0,True
3269,GR000016716,"HELLINIKON, GR",14-12-63,0.0,,63.0,67.0,62.0,True
3270,GR000016716,"HELLINIKON, GR",15-12-63,0.0,,61.0,67.0,55.0,True
3271,GR000016716,"HELLINIKON, GR",16-12-63,0.0,,65.0,68.0,59.0,True
3272,GR000016716,"HELLINIKON, GR",17-12-63,0.0,,66.0,69.0,63.0,True
3273,GR000016716,"HELLINIKON, GR",18-12-63,0.53,,60.0,65.0,58.0,True
3274,GR000016716,"HELLINIKON, GR",19-12-63,0.0,,63.0,68.0,55.0,True
3275,GR000016716,"HELLINIKON, GR",20-12-63,0.0,,67.0,72.0,63.0,True
3276,GR000016716,"HELLINIKON, GR",21-12-63,0.0,,68.0,71.0,64.0,True
3277,GR000016716,"HELLINIKON, GR",22-12-63,0.0,,65.0,71.0,62.0,True
3278,GR000016716,"HELLINIKON, GR",23-12-63,0.0,,60.0,68.0,55.0,True
3279,GR000016716,"HELLINIKON, GR",24-12-63,0.0,,49.0,59.0,46.0,True
3280,GR000016716,"HELLINIKON, GR",25-12-63,0.0,,48.0,55.0,45.0,True
3281,GR000016716,"HELLINIKON, GR",26-12-63,0.0,,48.0,54.0,42.0,True
3282,GR000016716,"HELLINIKON, GR",27-12-63,0.0,,51.0,64.0,41.0,True
3283,GR000016716,"HELLINIKON, GR",28-12-63,0.0,,54.0,63.0,46.0,True
3284,GR000016716,"HELLINIKON, GR",29-12-63,0.0,,48.0,54.0,46.0,True
3285,GR000016716,"HELLINIKON, GR",30-12-63,0.0,,47.0,52.0,44.0,True
3286,GR000016716,"HELLINIKON, GR",31-12-63,0.0,,48.0,55.0,39.0,True
3287,GR000016716,"HELLINIKON, GR",01-01-64,0.0,,49.0,51.0,45.0,True
3288,GR000016716,"HELLINIKON, GR",02-01-64,0.0,,49.0,52.0,44.0,True
3289,GR000016716,"HELLINIKON, GR",03-01-64,0.0,,46.0,49.0,42.0,True
3290,GR000016716,"HELLINIKON, GR",04-01-64,0.53,,51.0,53.0,39.0,True
3291,GR000016716,"HELLINIKON, GR",05-01-64,0.0,,48.0,51.0,45.0,True
3292,GR000016716,"HELLINIKON, GR",06-01-64,0.0,,49.0,53.0,45.0,True
3293,GR000016716,"HELLINIKON, GR",07-01-64,0.65,,47.0,50.0,46.0,True
3294,GR000016716,"HELLINIKON, GR",08-01-64,0.0,,47.0,50.0,44.0,True
3295,GR000016716,"HELLINIKON, GR",09-01-64,0.0,,47.0,50.0,43.0,True
3296,GR000016716,"HELLINIKON, GR",10-01-64,0.0,,46.0,49.0,42.0,True
3297,GR000016716,"HELLINIKON, GR",11-01-64,0.0,,46.0,50.0,42.0,True
3298,GR000016716,"HELLINIKON, GR",12-01-64,0.0,,47.0,52.0,42.0,True
3299,GR000016716,"HELLINIKON, GR",13-01-64,0.0,,47.0,55.0,43.0,True
3300,GR000016716,"HELLINIKON, GR",14-01-64,0.0,,51.0,61.0,41.0,True
3301,GR000016716,"HELLINIKON, GR",15-01-64,0.0,,53.0,59.0,45.0,True
3302,GR000016716,"HELLINIKON, GR",16-01-64,0.01,,46.0,54.0,44.0,True
3303,GR000016716,"HELLINIKON, GR",17-01-64,0.13,,34.0,44.0,31.0,True
3304,GR000016716,"HELLINIKON, GR",18-01-64,0.02,,34.0,37.0,30.0,True
3305,GR000016716,"HELLINIKON, GR",19-01-64,0.0,,39.0,48.0,32.0,True
3306,GR000016716,"HELLINIKON, GR",20-01-64,0.0,,42.0,54.0,34.0,True
3307,GR000016716,"HELLINIKON, GR",21-01-64,0.0,,44.0,48.0,37.0,True
3308,GR000016716,"HELLINIKON, GR",22-01-64,0.0,,45.0,54.0,40.0,True
3309,GR000016716,"HELLINIKON, GR",23-01-64,0.0,,46.0,53.0,38.0,True
3310,GR000016716,"HELLINIKON, GR",24-01-64,0.0,,42.0,47.0,38.0,True
3311,GR000016716,"HELLINIKON, GR",25-01-64,0.0,,44.0,57.0,33.0,True
3312,GR000016716,"HELLINIKON, GR",26-01-64,0.0,,47.0,60.0,36.0,True
3313,GR000016716,"HELLINIKON, GR",27-01-64,0.0,,48.0,57.0,37.0,True
3314,GR000016716,"HELLINIKON, GR",28-01-64,0.0,,51.0,62.0,38.0,True
3315,GR000016716,"HELLINIKON, GR",29-01-64,0.3,,48.0,53.0,42.0,True
3316,GR000016716,"HELLINIKON, GR",30-01-64,1.33,,49.0,54.0,44.0,True
3317,GR000016716,"HELLINIKON, GR",31-01-64,0.53,,49.0,54.0,46.0,True
3318,GR000016716,"HELLINIKON, GR",01-02-64,0.0,,50.0,56.0,42.0,True
3319,GR000016716,"HELLINIKON, GR",02-02-64,0.0,,50.0,54.0,44.0,True
3320,GR000016716,"HELLINIKON, GR",03-02-64,0.04,,49.0,53.0,44.0,True
3321,GR000016716,"HELLINIKON, GR",04-02-64,0.0,,46.0,50.0,42.0,True
3322,GR000016716,"HELLINIKON, GR",05-02-64,0.0,,48.0,58.0,37.0,True
3323,GR000016716,"HELLINIKON, GR",06-02-64,0.0,,51.0,58.0,40.0,True
3324,GR000016716,"HELLINIKON, GR",07-02-64,0.25,,43.0,54.0,37.0,True
3325,GR000016716,"HELLINIKON, GR",08-02-64,0.0,,39.0,42.0,36.0,True
3326,GR000016716,"HELLINIKON, GR",09-02-64,0.0,,41.0,51.0,33.0,True
3327,GR000016716,"HELLINIKON, GR",10-02-64,0.0,,45.0,56.0,35.0,True
3328,GR000016716,"HELLINIKON, GR",11-02-64,0.0,,50.0,52.0,41.0,True
3329,GR000016716,"HELLINIKON, GR",12-02-64,0.0,,51.0,58.0,36.0,True
3330,GR000016716,"HELLINIKON, GR",13-02-64,0.0,,51.0,62.0,41.0,True
3331,GR000016716,"HELLINIKON, GR",14-02-64,0.0,,54.0,64.0,46.0,True
3332,GR000016716,"HELLINIKON, GR",15-02-64,0.0,,53.0,59.0,44.0,True
3333,GR000016716,"HELLINIKON, GR",16-02-64,0.5,,56.0,62.0,51.0,True
3334,GR000016716,"HELLINIKON, GR",17-02-64,0.01,,54.0,62.0,48.0,True
3335,GR000016716,"HELLINIKON, GR",18-02-64,0.0,,56.0,62.0,48.0,True
3336,GR000016716,"HELLINIKON, GR",19-02-64,0.0,,58.0,65.0,50.0,True
3337,GR000016716,"HELLINIKON, GR",20-02-64,0.25,,59.0,61.0,56.0,True
3338,GR000016716,"HELLINIKON, GR",21-02-64,0.02,,50.0,59.0,43.0,True
3339,GR000016716,"HELLINIKON, GR",22-02-64,0.13,,42.0,45.0,40.0,True
3340,GR000016716,"HELLINIKON, GR",23-02-64,0.0,,43.0,46.0,40.0,True
3341,GR000016716,"HELLINIKON, GR",24-02-64,0.0,,44.0,46.0,37.0,True
3342,GR000016716,"HELLINIKON, GR",25-02-64,0.0,,47.0,54.0,42.0,True
3343,GR000016716,"HELLINIKON, GR",26-02-64,0.0,,50.0,54.0,46.0,True
3344,GR000016716,"HELLINIKON, GR",27-02-64,0.11,,51.0,55.0,47.0,True
3345,GR000016716,"HELLINIKON, GR",28-02-64,0.05,,52.0,59.0,45.0,True
3346,GR000016716,"HELLINIKON, GR",29-02-64,0.0,,55.0,61.0,45.0,True
3347,GR000016716,"HELLINIKON, GR",01-03-64,0.14,,56.0,61.0,52.0,True
3348,GR000016716,"HELLINIKON, GR",02-03-64,0.0,,49.0,58.0,46.0,True
3349,GR000016716,"HELLINIKON, GR",03-03-64,0.0,,50.0,58.0,43.0,True
3350,GR000016716,"HELLINIKON, GR",04-03-64,0.0,,51.0,54.0,48.0,True
3351,GR000016716,"HELLINIKON, GR",05-03-64,0.0,,51.0,55.0,47.0,True
3352,GR000016716,"HELLINIKON, GR",06-03-64,0.01,,51.0,55.0,47.0,True
3353,GR000016716,"HELLINIKON, GR",07-03-64,0.0,,55.0,63.0,46.0,True
3354,GR000016716,"HELLINIKON, GR",08-03-64,0.02,,57.0,62.0,53.0,True
3355,GR000016716,"HELLINIKON, GR",09-03-64,0.08,,52.0,56.0,49.0,True
3356,GR000016716,"HELLINIKON, GR",10-03-64,0.0,,48.0,53.0,46.0,True
3357,GR000016716,"HELLINIKON, GR",11-03-64,0.0,,51.0,57.0,44.0,True
3358,GR000016716,"HELLINIKON, GR",12-03-64,0.0,,53.0,60.0,44.0,True
3359,GR000016716,"HELLINIKON, GR",13-03-64,0.07,,52.0,55.0,49.0,True
3360,GR000016716,"HELLINIKON, GR",14-03-64,0.09,,49.0,55.0,45.0,True
3361,GR000016716,"HELLINIKON, GR",15-03-64,0.0,,51.0,58.0,39.0,True
3362,GR000016716,"HELLINIKON, GR",16-03-64,0.01,,58.0,59.0,50.0,True
3363,GR000016716,"HELLINIKON, GR",17-03-64,0.07,,55.0,59.0,54.0,True
3364,GR000016716,"HELLINIKON, GR",18-03-64,0.0,,56.0,67.0,47.0,True
3365,GR000016716,"HELLINIKON, GR",19-03-64,0.0,,56.0,63.0,51.0,True
3366,GR000016716,"HELLINIKON, GR",20-03-64,0.0,,56.0,65.0,46.0,True
3367,GR000016716,"HELLINIKON, GR",21-03-64,0.0,,58.0,63.0,51.0,True
3368,GR000016716,"HELLINIKON, GR",22-03-64,0.0,,59.0,65.0,52.0,True
3369,GR000016716,"HELLINIKON, GR",23-03-64,0.0,,59.0,64.0,55.0,True
3370,GR000016716,"HELLINIKON, GR",24-03-64,0.06,,55.0,62.0,50.0,True
3371,GR000016716,"HELLINIKON, GR",25-03-64,0.03,,57.0,64.0,51.0,True
3372,GR000016716,"HELLINIKON, GR",26-03-64,0.0,,56.0,65.0,46.0,True
3373,GR000016716,"HELLINIKON, GR",27-03-64,0.0,,55.0,60.0,49.0,True
3374,GR000016716,"HELLINIKON, GR",28-03-64,0.0,,56.0,59.0,50.0,True
3375,GR000016716,"HELLINIKON, GR",29-03-64,0.0,,59.0,67.0,53.0,True
3376,GR000016716,"HELLINIKON, GR",30-03-64,0.0,,60.0,69.0,50.0,True
3377,GR000016716,"HELLINIKON, GR",31-03-64,0.0,,62.0,68.0,53.0,True
3378,GR000016716,"HELLINIKON, GR",01-04-64,0.0,,62.0,71.0,56.0,True
3379,GR000016716,"HELLINIKON, GR",02-04-64,0.0,,61.0,70.0,54.0,True
3380,GR000016716,"HELLINIKON, GR",03-04-64,0.0,,61.0,66.0,52.0,True
3381,GR000016716,"HELLINIKON, GR",04-04-64,0.0,,63.0,70.0,59.0,True
3382,GR000016716,"HELLINIKON, GR",05-04-64,0.0,,64.0,72.0,58.0,True
3383,GR000016716,"HELLINIKON, GR",06-04-64,0.0,,62.0,72.0,58.0,True
3384,GR000016716,"HELLINIKON, GR",07-04-64,0.0,,62.0,69.0,58.0,True
3385,GR000016716,"HELLINIKON, GR",08-04-64,0.0,,62.0,69.0,58.0,True
3386,GR000016716,"HELLINIKON, GR",09-04-64,0.0,,60.0,66.0,55.0,True
3387,GR000016716,"HELLINIKON, GR",10-04-64,0.0,,56.0,63.0,48.0,True
3388,GR000016716,"HELLINIKON, GR",11-04-64,0.0,,55.0,60.0,49.0,True
3389,GR000016716,"HELLINIKON, GR",12-04-64,0.24,,53.0,56.0,49.0,True
3390,GR000016716,"HELLINIKON, GR",13-04-64,0.0,,54.0,62.0,46.0,True
3391,GR000016716,"HELLINIKON, GR",14-04-64,0.0,,56.0,64.0,43.0,True
3392,GR000016716,"HELLINIKON, GR",15-04-64,0.0,,58.0,65.0,49.0,True
3393,GR000016716,"HELLINIKON, GR",16-04-64,0.0,,63.0,70.0,52.0,True
3394,GR000016716,"HELLINIKON, GR",17-04-64,0.0,,61.0,69.0,54.0,True
3395,GR000016716,"HELLINIKON, GR",18-04-64,0.0,,60.0,67.0,51.0,True
3396,GR000016716,"HELLINIKON, GR",19-04-64,0.46,,54.0,62.0,51.0,True
3397,GR000016716,"HELLINIKON, GR",20-04-64,0.0,,61.0,67.0,53.0,True
3398,GR000016716,"HELLINIKON, GR",21-04-64,0.0,,61.0,70.0,50.0,True
3399,GR000016716,"HELLINIKON, GR",22-04-64,0.0,,62.0,68.0,54.0,True
3400,GR000016716,"HELLINIKON, GR",23-04-64,0.0,,62.0,68.0,53.0,True
3401,GR000016716,"HELLINIKON, GR",24-04-64,0.0,,63.0,70.0,53.0,True
3402,GR000016716,"HELLINIKON, GR",25-04-64,0.0,,66.0,74.0,60.0,True
3403,GR000016716,"HELLINIKON, GR",26-04-64,0.0,,62.0,69.0,58.0,True
3404,GR000016716,"HELLINIKON, GR",27-04-64,0.0,,60.0,67.0,57.0,True
3405,GR000016716,"HELLINIKON, GR",28-04-64,0.0,,56.0,62.0,50.0,True
3406,GR000016716,"HELLINIKON, GR",29-04-64,0.0,,58.0,65.0,47.0,True
3407,GR000016716,"HELLINIKON, GR",30-04-64,0.0,,60.0,65.0,51.0,True
3408,GR000016716,"HELLINIKON, GR",01-05-64,0.0,,63.0,69.0,55.0,True
3409,GR000016716,"HELLINIKON, GR",02-05-64,0.0,,65.0,72.0,59.0,True
3410,GR000016716,"HELLINIKON, GR",03-05-64,0.0,,63.0,69.0,55.0,True
3411,GR000016716,"HELLINIKON, GR",04-05-64,0.0,,64.0,71.0,56.0,True
3412,GR000016716,"HELLINIKON, GR",05-05-64,0.0,,65.0,70.0,56.0,True
3413,GR000016716,"HELLINIKON, GR",06-05-64,0.0,,65.0,74.0,59.0,True
3414,GR000016716,"HELLINIKON, GR",07-05-64,0.0,,63.0,69.0,56.0,True
3415,GR000016716,"HELLINIKON, GR",08-05-64,0.0,,63.0,70.0,53.0,True
3416,GR000016716,"HELLINIKON, GR",09-05-64,0.0,,65.0,75.0,53.0,True
3417,GR000016716,"HELLINIKON, GR",10-05-64,0.0,,67.0,74.0,59.0,True
3418,GR000016716,"HELLINIKON, GR",11-05-64,0.0,,63.0,70.0,59.0,True
3419,GR000016716,"HELLINIKON, GR",12-05-64,0.0,,65.0,71.0,60.0,True
3420,GR000016716,"HELLINIKON, GR",13-05-64,0.0,,69.0,76.0,60.0,True
3421,GR000016716,"HELLINIKON, GR",14-05-64,0.0,,66.0,73.0,58.0,True
3422,GR000016716,"HELLINIKON, GR",15-05-64,0.0,,67.0,73.0,60.0,True
3423,GR000016716,"HELLINIKON, GR",16-05-64,0.0,,67.0,72.0,61.0,True
3424,GR000016716,"HELLINIKON, GR",17-05-64,0.07,,66.0,73.0,63.0,True
3425,GR000016716,"HELLINIKON, GR",18-05-64,0.0,,65.0,71.0,58.0,True
3426,GR000016716,"HELLINIKON, GR",19-05-64,0.0,,67.0,74.0,58.0,True
3427,GR000016716,"HELLINIKON, GR",20-05-64,0.0,,69.0,76.0,59.0,True
3428,GR000016716,"HELLINIKON, GR",21-05-64,0.0,,67.0,71.0,59.0,True
3429,GR000016716,"HELLINIKON, GR",22-05-64,0.0,,69.0,73.0,61.0,True
3430,GR000016716,"HELLINIKON, GR",23-05-64,0.0,,69.0,72.0,63.0,True
3431,GR000016716,"HELLINIKON, GR",24-05-64,0.0,,69.0,74.0,65.0,True
3432,GR000016716,"HELLINIKON, GR",25-05-64,0.0,,70.0,76.0,63.0,True
3433,GR000016716,"HELLINIKON, GR",26-05-64,0.0,,70.0,76.0,65.0,True
3434,GR000016716,"HELLINIKON, GR",27-05-64,0.0,,71.0,77.0,62.0,True
3435,GR000016716,"HELLINIKON, GR",28-05-64,0.0,,72.0,82.0,63.0,True
3436,GR000016716,"HELLINIKON, GR",29-05-64,0.0,,74.0,83.0,68.0,True
3437,GR000016716,"HELLINIKON, GR",30-05-64,0.0,,73.0,79.0,68.0,True
3438,GR000016716,"HELLINIKON, GR",31-05-64,0.0,,72.0,76.0,65.0,True
3439,GR000016716,"HELLINIKON, GR",01-06-64,0.0,,72.0,78.0,65.0,True
3440,GR000016716,"HELLINIKON, GR",02-06-64,0.0,,74.0,79.0,66.0,True
3441,GR000016716,"HELLINIKON, GR",03-06-64,0.0,,76.0,83.0,68.0,True
3442,GR000016716,"HELLINIKON, GR",04-06-64,0.0,,79.0,84.0,72.0,True
3443,GR000016716,"HELLINIKON, GR",05-06-64,0.0,,81.0,93.0,72.0,True
3444,GR000016716,"HELLINIKON, GR",06-06-64,0.0,,82.0,88.0,74.0,True
3445,GR000016716,"HELLINIKON, GR",07-06-64,0.0,,76.0,82.0,70.0,True
3446,GR000016716,"HELLINIKON, GR",08-06-64,0.0,,76.0,81.0,70.0,True
3447,GR000016716,"HELLINIKON, GR",09-06-64,0.11,,75.0,80.0,68.0,True
3448,GR000016716,"HELLINIKON, GR",10-06-64,0.06,,75.0,82.0,70.0,True
3449,GR000016716,"HELLINIKON, GR",11-06-64,0.0,,76.0,84.0,68.0,True
3450,GR000016716,"HELLINIKON, GR",12-06-64,0.37,,70.0,78.0,65.0,True
3451,GR000016716,"HELLINIKON, GR",13-06-64,0.0,,75.0,82.0,67.0,True
3452,GR000016716,"HELLINIKON, GR",14-06-64,0.01,,73.0,80.0,66.0,True
3453,GR000016716,"HELLINIKON, GR",15-06-64,0.0,,74.0,81.0,67.0,True
3454,GR000016716,"HELLINIKON, GR",16-06-64,0.0,,77.0,86.0,70.0,True
3455,GR000016716,"HELLINIKON, GR",17-06-64,0.0,,76.0,85.0,70.0,True
3456,GR000016716,"HELLINIKON, GR",18-06-64,0.0,,75.0,78.0,68.0,True
3457,GR000016716,"HELLINIKON, GR",19-06-64,0.0,,76.0,82.0,69.0,True
3458,GR000016716,"HELLINIKON, GR",20-06-64,0.0,,78.0,85.0,72.0,True
3459,GR000016716,"HELLINIKON, GR",21-06-64,0.0,,80.0,88.0,70.0,True
3460,GR000016716,"HELLINIKON, GR",22-06-64,0.0,,81.0,89.0,74.0,True
